Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
bctg00000000_np1212	2598576	2598577	3	1	+
bctg00000000_np1212	2598578	2598579	3	1	-
bctg00000000_np1212	2598652	2598653	2	1	+
bctg00000000_np1212	2598654	2598655	1	1	-
bctg00000000_np1212	2598816	2598817	5	1	+
bctg00000000_np1212	2598818	2598819	3	1	-
bctg00000000_np1212	2598930	2598931	5	1	+
bctg00000000_np1212	2598932	2598933	2	1	-
bctg00000000_np1212	2599675	2599676	5	1	+
bctg00000000_np1212	2599677	2599678	2	1	-
bctg00000000_np1212	2599816	2599817	6	1	+
bctg00000000_np1212	2599818	2599819	1	1	-
bctg00000000_np1212	2599908	2599909	6	1	+
bctg00000000_np1212	2599910	2599911	1	1	-
bctg00000000_np1212	2600202	2600203	5	1	+
bctg00000000_np1212	2600204	2600205	2	0.5	-
bctg00000000_np1212	2600724	2600725	3	1	+
bctg00000000_np1212	2600726	2600727	1	1	-
bctg00000000_np1212	2600806	2600807	4	1	+
bctg00000000_np1212	2600808	2600809	1	1	-
bctg00000000_np1212	2601413	2601414	3	1	+
bctg00000000_np1212	2601750	2601751	3	1	+
bctg00000000_np1212	2601752	2601753	1	1	-
bctg00000000_np1212	2602137	2602138	4	1	+
bctg00000000_np1212	2602139	2602140	1	1	-
bctg00000000_np1212	2602602	2602603	4	1	+
bctg00000000_np1212	2603014	2603015	3	1	+
bctg00000000_np1212	2603016	2603017	2	1	-
bctg00000000_np1212	2603135	2603136	3	1	+
bctg00000000_np1212	2603137	2603138	2	1	-
bctg00000000_np1212	2603186	2603187	2	1	+
bctg00000000_np1212	2603188	2603189	2	0.5	-
bctg00000000_np1212	2603540	2603541	2	1	+
bctg00000000_np1212	2603542	2603543	2	1	-
bctg00000000_np1212	2603570	2603571	2	1	+
bctg00000000_np1212	2603572	2603573	1	1	-
bctg00000000_np1212	2603609	2603610	2	0.5	+
bctg00000000_np1212	2603611	2603612	2	1	-
bctg00000000_np1212	2603944	2603945	3	1	+
bctg00000000_np1212	2603946	2603947	2	1	-
bctg00000000_np1212	2604354	2604355	4	1	+
bctg00000000_np1212	2604356	2604357	3	1	-
bctg00000000_np1212	2604529	2604530	2	0.5	+
bctg00000000_np1212	2604531	2604532	3	1	-
bctg00000000_np1212	2605362	2605363	3	0.6667	+
bctg00000000_np1212	2605364	2605365	4	1	-
bctg00000000_np1212	2605479	2605480	3	0.6667	+
bctg00000000_np1212	2605481	2605482	3	1	-
bctg00000000_np1212	2605799	2605800	3	1	+
bctg00000000_np1212	2605801	2605802	2	1	-
bctg00000000_np1212	2606752	2606753	3	1	+
bctg00000000_np1212	2606754	2606755	1	1	-
bctg00000000_np1212	2606896	2606897	3	1	+
bctg00000000_np1212	2606898	2606899	3	1	-
bctg00000000_np1212	2607151	2607152	2	1	+
bctg00000000_np1212	2607153	2607154	3	1	-
bctg00000000_np1212	2607634	2607635	3	1	+
bctg00000000_np1212	2607636	2607637	2	1	-
bctg00000000_np1212	2608123	2608124	2	1	+
bctg00000000_np1212	2608125	2608126	2	1	-
bctg00000000_np1212	2608821	2608822	2	1	+
bctg00000000_np1212	2608823	2608824	1	1	-
bctg00000000_np1212	2609789	2609790	3	1	+
bctg00000000_np1212	2609970	2609971	1	1	+
bctg00000000_np1212	2610140	2610141	3	1	+
bctg00000000_np1212	2610160	2610161	2	0.5	+
bctg00000000_np1212	2610634	2610635	4	1	+
bctg00000000_np1212	2611141	2611142	4	1	+
bctg00000000_np1212	2611708	2611709	2	1	+
bctg00000000_np1212	2612014	2612015	5	1	+
bctg00000000_np1212	2612066	2612067	5	1	+
bctg00000000_np1212	2612223	2612224	5	1	+
bctg00000000_np1212	2612612	2612613	2	0.5	+
bctg00000000_np1212	2612933	2612934	4	1	+
bctg00000000_np1212	2612990	2612991	4	1	+
bctg00000000_np1212	2613093	2613094	2	1	+
bctg00000000_np1212	2613864	2613865	3	1	+
bctg00000000_np1212	2614144	2614145	3	1	+
bctg00000000_np1212	2614420	2614421	3	1	+
bctg00000000_np1212	2614514	2614515	2	1	+
bctg00000000_np1212	2614693	2614694	1	1	+
bctg00000000_np1212	2615208	2615209	2	1	+
bctg00000000_np1212	2615326	2615327	2	0.5	+
bctg00000000_np1212	2616392	2616393	3	1	+
bctg00000000_np1212	2616610	2616611	3	1	+
bctg00000000_np1212	2617228	2617229	3	1	+
bctg00000000_np1212	2617230	2617231	1	0	-
bctg00000000_np1212	2617366	2617367	2	1	+
bctg00000000_np1212	2617368	2617369	1	1	-
bctg00000000_np1212	2617385	2617386	2	1	+
bctg00000000_np1212	2617387	2617388	1	1	-
bctg00000000_np1212	2617535	2617536	2	1	+
bctg00000000_np1212	2617537	2617538	1	1	-
bctg00000000_np1212	2618515	2618516	2	1	+
bctg00000000_np1212	2618517	2618518	2	1	-
bctg00000000_np1212	2619266	2619267	2	1	+
bctg00000000_np1212	2619305	2619306	2	1	+
bctg00000000_np1212	2619307	2619308	2	1	-
bctg00000000_np1212	2619670	2619671	2	1	+
bctg00000000_np1212	2620689	2620690	2	1	+
bctg00000000_np1212	2620691	2620692	2	1	-
bctg00000000_np1212	2620944	2620945	2	1	+
bctg00000000_np1212	2621126	2621127	2	1	+
bctg00000000_np1212	2621128	2621129	1	1	-
bctg00000000_np1212	2621915	2621916	1	1	+
bctg00000000_np1212	2622646	2622647	2	1	+
bctg00000000_np1212	2622832	2622833	3	1	+
bctg00000000_np1212	2622910	2622911	3	1	+
bctg00000000_np1212	2622947	2622948	3	1	+
bctg00000000_np1212	2623168	2623169	3	0.6667	+
bctg00000000_np1212	2623324	2623325	3	1	+
bctg00000000_np1212	2623444	2623445	2	1	+
bctg00000000_np1212	2624239	2624240	4	1	+
bctg00000000_np1212	2624314	2624315	3	1	+
bctg00000000_np1212	2624368	2624369	4	1	+
bctg00000000_np1212	2624482	2624483	4	1	+
bctg00000000_np1212	2624923	2624924	1	0	+
bctg00000000_np1212	2625086	2625087	2	1	+
bctg00000000_np1212	2625220	2625221	2	1	+
bctg00000000_np1212	2625222	2625223	1	1	-
bctg00000000_np1212	2625403	2625404	2	0.5	+
bctg00000000_np1212	2625405	2625406	1	1	-
bctg00000000_np1212	2625442	2625443	2	1	+
bctg00000000_np1212	2625452	2625453	2	1	+
bctg00000000_np1212	2625454	2625455	1	1	-
bctg00000000_np1212	2625662	2625663	2	1	+
bctg00000000_np1212	2625664	2625665	1	1	-
bctg00000000_np1212	2628493	2628494	1	1	+
bctg00000000_np1212	2629641	2629642	1	1	+
bctg00000000_np1212	2629643	2629644	1	1	-
bctg00000000_np1212	2630243	2630244	1	1	-
bctg00000000_np1212	2630543	2630544	1	1	-
bctg00000000_np1212	2630704	2630705	1	1	-
bctg00000000_np1212	2631701	2631702	1	1	+
bctg00000000_np1212	2631703	2631704	2	1	-
bctg00000000_np1212	2632013	2632014	1	1	+
bctg00000000_np1212	2632015	2632016	2	1	-
bctg00000000_np1212	2632627	2632628	1	1	+
bctg00000000_np1212	2632629	2632630	2	1	-
bctg00000000_np1212	2632663	2632664	1	1	+
bctg00000000_np1212	2632665	2632666	1	1	-
bctg00000000_np1212	2633362	2633363	1	1	+
bctg00000000_np1212	2633364	2633365	1	1	-
bctg00000000_np1212	2633652	2633653	1	1	+
bctg00000000_np1212	2633654	2633655	1	1	-
bctg00000000_np1212	2634004	2634005	1	1	+
bctg00000000_np1212	2634006	2634007	1	1	-
bctg00000000_np1212	2634247	2634248	1	1	+
bctg00000000_np1212	2634249	2634250	1	1	-
bctg00000000_np1212	2634533	2634534	1	1	+
bctg00000000_np1212	2634535	2634536	1	1	-
bctg00000000_np1212	2634882	2634883	1	1	+
bctg00000000_np1212	2636761	2636762	1	1	+
bctg00000000_np1212	2637340	2637341	1	1	+
bctg00000000_np1212	2637685	2637686	1	1	+
bctg00000000_np1212	2637999	2638000	1	1	+
bctg00000000_np1212	2638721	2638722	1	1	+
bctg00000000_np1212	2638723	2638724	1	1	-
bctg00000000_np1212	2638825	2638826	1	1	+
bctg00000000_np1212	2639057	2639058	1	1	+
bctg00000000_np1212	2639059	2639060	1	0	-
bctg00000000_np1212	2639162	2639163	1	1	+
bctg00000000_np1212	2639282	2639283	1	1	+
bctg00000000_np1212	2639284	2639285	1	1	-
bctg00000000_np1212	2639403	2639404	1	0	-
bctg00000000_np1212	2639726	2639727	1	1	+
bctg00000000_np1212	2639728	2639729	1	1	-
bctg00000000_np1212	2639947	2639948	1	1	+
bctg00000000_np1212	2639949	2639950	1	0	-
bctg00000000_np1212	2640616	2640617	2	1	+
bctg00000000_np1212	2640693	2640694	3	1	+
bctg00000000_np1212	2640700	2640701	3	1	+
bctg00000000_np1212	2640979	2640980	1	1	+
bctg00000000_np1212	2641094	2641095	3	1	+
bctg00000000_np1212	2641853	2641854	2	1	+
bctg00000000_np1212	2642882	2642883	3	1	+
bctg00000000_np1212	2643512	2643513	3	1	+
bctg00000000_np1212	2643637	2643638	2	1	+
bctg00000000_np1212	2643874	2643875	1	1	+
bctg00000000_np1212	2643993	2643994	4	1	+
bctg00000000_np1212	2644291	2644292	3	0.6667	+
bctg00000000_np1212	2644391	2644392	2	1	+
bctg00000000_np1212	2644769	2644770	3	0.6667	+
bctg00000000_np1212	2645020	2645021	3	1	+
bctg00000000_np1212	2645226	2645227	3	1	+
bctg00000000_np1212	2645487	2645488	1	1	+
bctg00000000_np1212	2645521	2645522	3	1	+
bctg00000000_np1212	2645824	2645825	2	1	+
bctg00000000_np1212	2646158	2646159	3	1	+
bctg00000000_np1212	2646290	2646291	1	1	+
bctg00000000_np1212	2647359	2647360	2	1	+
bctg00000000_np1212	2647361	2647362	1	1	-
bctg00000000_np1212	2648032	2648033	1	1	+
bctg00000000_np1212	2648034	2648035	2	0.5	-
bctg00000000_np1212	2649439	2649440	2	1	+
bctg00000000_np1212	2649441	2649442	1	1	-
bctg00000000_np1212	2649692	2649693	2	1	+
bctg00000000_np1212	2649694	2649695	2	1	-
bctg00000000_np1212	2649952	2649953	2	0.5	+
bctg00000000_np1212	2650314	2650315	1	1	+
bctg00000000_np1212	2650316	2650317	2	1	-
bctg00000000_np1212	2650578	2650579	1	0	+
bctg00000000_np1212	2651193	2651194	1	1	+
bctg00000000_np1212	2651195	2651196	2	1	-
bctg00000000_np1212	2651445	2651446	1	1	+
bctg00000000_np1212	2651447	2651448	2	1	-
bctg00000000_np1212	2651687	2651688	2	1	-
bctg00000000_np1212	2651780	2651781	2	1	-
bctg00000000_np1212	2652881	2652882	1	1	+
bctg00000000_np1212	2652883	2652884	2	1	-
bctg00000000_np1212	2653015	2653016	1	0	+
bctg00000000_np1212	2653017	2653018	1	1	-
bctg00000000_np1212	2653395	2653396	2	1	+
bctg00000000_np1212	2653397	2653398	1	1	-
bctg00000000_np1212	2653431	2653432	1	1	+
bctg00000000_np1212	2653560	2653561	1	1	-
bctg00000000_np1212	2653669	2653670	2	1	+
bctg00000000_np1212	2653671	2653672	1	1	-
bctg00000000_np1212	2653795	2653796	2	1	+
bctg00000000_np1212	2653797	2653798	1	1	-
bctg00000000_np1212	2654152	2654153	1	1	+
bctg00000000_np1212	2654154	2654155	1	1	-
bctg00000000_np1212	2654574	2654575	1	1	+
bctg00000000_np1212	2654576	2654577	1	1	-
bctg00000000_np1212	2654873	2654874	1	1	+
bctg00000000_np1212	2654875	2654876	1	1	-
bctg00000000_np1212	2655358	2655359	1	1	+
bctg00000000_np1212	2655360	2655361	1	1	-
bctg00000000_np1212	2655448	2655449	2	1	+
bctg00000000_np1212	2655450	2655451	1	1	-
bctg00000000_np1212	2655757	2655758	2	1	+
bctg00000000_np1212	2655759	2655760	1	1	-
bctg00000000_np1212	2656337	2656338	2	0.5	+
bctg00000000_np1212	2656339	2656340	2	1	-
bctg00000000_np1212	2656875	2656876	1	1	+
bctg00000000_np1212	2656877	2656878	2	1	-
bctg00000000_np1212	2658429	2658430	1	1	+
bctg00000000_np1212	2658431	2658432	1	1	-
bctg00000000_np1212	2658480	2658481	1	1	+
bctg00000000_np1212	2658482	2658483	1	1	-
bctg00000000_np1212	2658701	2658702	1	1	+
bctg00000000_np1212	2658703	2658704	1	0	-
bctg00000000_np1212	2658814	2658815	1	1	-
bctg00000000_np1212	2658864	2658865	1	1	-
bctg00000000_np1212	2659055	2659056	1	1	-
bctg00000000_np1212	2660305	2660306	1	1	-
bctg00000000_np1212	2661413	2661414	1	1	-
bctg00000000_np1212	2661595	2661596	1	1	-
bctg00000000_np1212	2662147	2662148	1	1	+
bctg00000000_np1212	2662149	2662150	1	1	-
bctg00000000_np1212	2663059	2663060	1	1	+
bctg00000000_np1212	2663522	2663523	1	1	+
bctg00000000_np1212	2664745	2664746	2	1	+
bctg00000000_np1212	2664915	2664916	2	0.5	+
bctg00000000_np1212	2665416	2665417	2	1	+
bctg00000000_np1212	2665561	2665562	2	1	+
bctg00000000_np1212	2665660	2665661	2	1	+
bctg00000000_np1212	2666430	2666431	1	1	+
bctg00000000_np1212	2667413	2667414	2	1	+
bctg00000000_np1212	2667415	2667416	1	1	-
bctg00000000_np1212	2667900	2667901	1	1	+
bctg00000000_np1212	2669984	2669985	1	1	+
bctg00000000_np1212	2670501	2670502	2	1	+
bctg00000000_np1212	2670632	2670633	2	1	+
bctg00000000_np1212	2670680	2670681	1	1	+
bctg00000000_np1212	2670827	2670828	2	0.5	+
bctg00000000_np1212	2671080	2671081	2	1	+
bctg00000000_np1212	2671082	2671083	1	1	-
bctg00000000_np1212	2671140	2671141	3	1	+
bctg00000000_np1212	2671142	2671143	1	1	-
bctg00000000_np1212	2671239	2671240	3	1	+
bctg00000000_np1212	2671241	2671242	1	1	-
bctg00000000_np1212	2673101	2673102	1	0	+
bctg00000000_np1212	2673103	2673104	1	0	-
bctg00000000_np1212	2673107	2673108	2	1	+
bctg00000000_np1212	2673193	2673194	2	1	+
bctg00000000_np1212	2673195	2673196	1	1	-
bctg00000000_np1212	2673298	2673299	2	1	+
bctg00000000_np1212	2673300	2673301	1	1	-
bctg00000000_np1212	2673757	2673758	2	1	+
bctg00000000_np1212	2673759	2673760	1	1	-
bctg00000000_np1212	2675172	2675173	2	1	+
bctg00000000_np1212	2675174	2675175	2	1	-
bctg00000000_np1212	2675740	2675741	1	1	+
bctg00000000_np1212	2675742	2675743	2	1	-
bctg00000000_np1212	2675806	2675807	2	0.5	+
bctg00000000_np1212	2675808	2675809	2	1	-
bctg00000000_np1212	2676043	2676044	2	1	+
bctg00000000_np1212	2676045	2676046	3	1	-
bctg00000000_np1212	2676471	2676472	2	0.5	+
bctg00000000_np1212	2676473	2676474	3	1	-
bctg00000000_np1212	2676773	2676774	2	1	+
bctg00000000_np1212	2676775	2676776	2	1	-
bctg00000000_np1212	2676869	2676870	2	1	+
bctg00000000_np1212	2676871	2676872	2	1	-
bctg00000000_np1212	2677545	2677546	1	1	+
bctg00000000_np1212	2677547	2677548	3	1	-
bctg00000000_np1212	2678002	2678003	2	0	+
bctg00000000_np1212	2678089	2678090	2	1	+
bctg00000000_np1212	2678091	2678092	2	1	-
bctg00000000_np1212	2678463	2678464	1	1	+
bctg00000000_np1212	2678465	2678466	2	1	-
bctg00000000_np1212	2679094	2679095	2	1	+
bctg00000000_np1212	2679096	2679097	1	1	-
bctg00000000_np1212	2679285	2679286	2	1	+
bctg00000000_np1212	2679287	2679288	1	1	-
bctg00000000_np1212	2679577	2679578	2	1	+
bctg00000000_np1212	2679579	2679580	1	1	-
bctg00000000_np1212	2680163	2680164	1	1	+
bctg00000000_np1212	2680165	2680166	3	1	-
bctg00000000_np1212	2681006	2681007	2	0.5	+
bctg00000000_np1212	2681008	2681009	3	1	-
bctg00000000_np1212	2681487	2681488	2	1	+
bctg00000000_np1212	2681489	2681490	3	0.6667	-
bctg00000000_np1212	2681805	2681806	3	1	+
bctg00000000_np1212	2681807	2681808	4	1	-
bctg00000000_np1212	2682299	2682300	3	1	+
bctg00000000_np1212	2682301	2682302	3	1	-
bctg00000000_np1212	2682317	2682318	3	1	+
bctg00000000_np1212	2682319	2682320	2	1	-
bctg00000000_np1212	2683749	2683750	3	1	+
bctg00000000_np1212	2683751	2683752	1	1	-
bctg00000000_np1212	2683994	2683995	2	0.5	+
bctg00000000_np1212	2683996	2683997	1	1	-
bctg00000000_np1212	2684084	2684085	1	1	+
bctg00000000_np1212	2684086	2684087	2	1	-
bctg00000000_np1212	2684851	2684852	5	1	+
bctg00000000_np1212	2684853	2684854	3	1	-
bctg00000000_np1212	2685122	2685123	3	1	+
bctg00000000_np1212	2685124	2685125	3	1	-
bctg00000000_np1212	2685212	2685213	5	1	+
bctg00000000_np1212	2685214	2685215	2	1	-
bctg00000000_np1212	2685629	2685630	5	1	+
bctg00000000_np1212	2685631	2685632	2	1	-
bctg00000000_np1212	2686061	2686062	3	1	+
bctg00000000_np1212	2686063	2686064	2	1	-
bctg00000000_np1212	2686355	2686356	1	1	+
bctg00000000_np1212	2686357	2686358	1	1	-
bctg00000000_np1212	2687333	2687334	1	1	+
bctg00000000_np1212	2687335	2687336	1	1	-
bctg00000000_np1212	2687465	2687466	4	0.5	+
bctg00000000_np1212	2687467	2687468	2	1	-
bctg00000000_np1212	2687771	2687772	6	1	+
bctg00000000_np1212	2687773	2687774	2	1	-
bctg00000000_np1212	2688215	2688216	4	1	+
bctg00000000_np1212	2688217	2688218	1	0	-
bctg00000000_np1212	2688383	2688384	5	1	+
bctg00000000_np1212	2688385	2688386	1	1	-
bctg00000000_np1212	2688734	2688735	4	1	+
bctg00000000_np1212	2688736	2688737	1	1	-
bctg00000000_np1212	2689843	2689844	3	1	+
bctg00000000_np1212	2689845	2689846	1	1	-
bctg00000000_np1212	2690143	2690144	4	1	+
bctg00000000_np1212	2690145	2690146	1	1	-
bctg00000000_np1212	2690620	2690621	5	1	+
bctg00000000_np1212	2691750	2691751	3	1	+
bctg00000000_np1212	2692092	2692093	5	1	+
bctg00000000_np1212	2692410	2692411	3	1	+
bctg00000000_np1212	2692551	2692552	3	1	+
bctg00000000_np1212	2693046	2693047	4	1	+
bctg00000000_np1212	2693048	2693049	1	1	-
bctg00000000_np1212	2693235	2693236	5	0.8	+
bctg00000000_np1212	2693237	2693238	1	1	-
bctg00000000_np1212	2693595	2693596	5	1	+
bctg00000000_np1212	2693652	2693653	4	0.75	+
bctg00000000_np1212	2693834	2693835	4	1	+
bctg00000000_np1212	2694055	2694056	3	1	+
bctg00000000_np1212	2694070	2694071	1	1	+
bctg00000000_np1212	2694363	2694364	5	1	+
bctg00000000_np1212	2694718	2694719	5	0.4	+
bctg00000000_np1212	2695118	2695119	1	1	+
bctg00000000_np1212	2695170	2695171	2	1	+
bctg00000000_np1212	2695227	2695228	3	1	+
bctg00000000_np1212	2696247	2696248	4	1	+
bctg00000000_np1212	2696249	2696250	1	1	-
bctg00000000_np1212	2698039	2698040	6	1	+
bctg00000000_np1212	2698962	2698963	5	1	+
bctg00000000_np1212	2700230	2700231	3	1	+
bctg00000000_np1212	2700232	2700233	1	1	-
bctg00000000_np1212	2700460	2700461	2	1	+
bctg00000000_np1212	2700462	2700463	1	1	-
bctg00000000_np1212	2701064	2701065	3	0.3333	+
bctg00000000_np1212	2701458	2701459	2	1	+
bctg00000000_np1212	2701473	2701474	2	1	+
bctg00000000_np1212	2702049	2702050	2	1	+
bctg00000000_np1212	2702054	2702055	2	1	+
bctg00000000_np1212	2702270	2702271	2	1	+
bctg00000000_np1212	2702698	2702699	2	1	+
bctg00000000_np1212	2705280	2705281	2	0.5	+
bctg00000000_np1212	2705282	2705283	2	1	-
bctg00000000_np1212	2705339	2705340	1	1	+
bctg00000000_np1212	2705341	2705342	2	1	-
bctg00000000_np1212	2705603	2705604	1	1	+
bctg00000000_np1212	2705605	2705606	2	1	-
bctg00000000_np1212	2705809	2705810	1	1	+
bctg00000000_np1212	2705811	2705812	2	1	-
bctg00000000_np1212	2706037	2706038	2	1	+
bctg00000000_np1212	2706039	2706040	3	1	-
bctg00000000_np1212	2706099	2706100	1	1	+
bctg00000000_np1212	2706101	2706102	3	1	-
bctg00000000_np1212	2706858	2706859	3	1	-
bctg00000000_np1212	2707108	2707109	1	1	+
bctg00000000_np1212	2707110	2707111	3	1	-
bctg00000000_np1212	2707246	2707247	1	1	+
bctg00000000_np1212	2707248	2707249	4	1	-
bctg00000000_np1212	2707351	2707352	2	1	+
bctg00000000_np1212	2707353	2707354	4	1	-
bctg00000000_np1212	2707438	2707439	2	1	+
bctg00000000_np1212	2707440	2707441	4	0.5	-
bctg00000000_np1212	2707621	2707622	2	1	+
bctg00000000_np1212	2707623	2707624	4	1	-
bctg00000000_np1212	2707926	2707927	1	1	+
bctg00000000_np1212	2707928	2707929	4	1	-
bctg00000000_np1212	2708579	2708580	2	1	+
bctg00000000_np1212	2708581	2708582	5	1	-
bctg00000000_np1212	2708630	2708631	2	1	+
bctg00000000_np1212	2708632	2708633	5	1	-
bctg00000000_np1212	2708999	2709000	2	1	+
bctg00000000_np1212	2709001	2709002	3	0.3333	-
bctg00000000_np1212	2709210	2709211	2	1	+
bctg00000000_np1212	2709212	2709213	3	1	-
bctg00000000_np1212	2710058	2710059	1	1	-
bctg00000000_np1212	2710407	2710408	2	1	-
bctg00000000_np1212	2711024	2711025	1	1	+
bctg00000000_np1212	2711026	2711027	1	1	-
bctg00000000_np1212	2711674	2711675	1	1	-
bctg00000000_np1212	2711873	2711874	1	1	+
bctg00000000_np1212	2711981	2711982	1	0	+
bctg00000000_np1212	2712290	2712291	1	1	+
bctg00000000_np1212	2712292	2712293	1	1	-
bctg00000000_np1212	2712462	2712463	1	1	+
bctg00000000_np1212	2712464	2712465	1	1	-
bctg00000000_np1212	2713427	2713428	1	1	-
bctg00000000_np1212	2713510	2713511	1	1	+
bctg00000000_np1212	2713703	2713704	1	1	+
bctg00000000_np1212	2713705	2713706	1	1	-
bctg00000000_np1212	2714045	2714046	1	1	+
bctg00000000_np1212	2714047	2714048	1	1	-
bctg00000000_np1212	2714149	2714150	1	1	+
bctg00000000_np1212	2714151	2714152	1	1	-
bctg00000000_np1212	2714226	2714227	1	1	-
bctg00000000_np1212	2714442	2714443	1	1	-
bctg00000000_np1212	2714877	2714878	1	1	-
bctg00000000_np1212	2715985	2715986	1	1	-
bctg00000000_np1212	2716277	2716278	1	1	-
bctg00000000_np1212	2717273	2717274	1	1	+
bctg00000000_np1212	2717275	2717276	1	1	-
bctg00000000_np1212	2717516	2717517	1	1	+
bctg00000000_np1212	2717518	2717519	1	1	-
bctg00000000_np1212	2717588	2717589	1	1	+
bctg00000000_np1212	2717590	2717591	1	1	-
bctg00000000_np1212	2717888	2717889	1	1	-
bctg00000000_np1212	2718653	2718654	1	1	+
bctg00000000_np1212	2718655	2718656	2	1	-
bctg00000000_np1212	2718893	2718894	1	1	+
bctg00000000_np1212	2718895	2718896	2	1	-
bctg00000000_np1212	2719067	2719068	2	1	+
bctg00000000_np1212	2719069	2719070	1	1	-
bctg00000000_np1212	2719335	2719336	2	1	+
bctg00000000_np1212	2719337	2719338	2	1	-
bctg00000000_np1212	2719511	2719512	3	1	+
bctg00000000_np1212	2719513	2719514	1	1	-
bctg00000000_np1212	2719531	2719532	2	1	+
bctg00000000_np1212	2719533	2719534	1	1	-
bctg00000000_np1212	2719792	2719793	2	1	+
bctg00000000_np1212	2719794	2719795	1	1	-
bctg00000000_np1212	2720023	2720024	2	1	+
bctg00000000_np1212	2720025	2720026	1	1	-
bctg00000000_np1212	2720345	2720346	1	1	+
bctg00000000_np1212	2720347	2720348	1	1	-
bctg00000000_np1212	2720775	2720776	2	1	+
bctg00000000_np1212	2720777	2720778	1	1	-
bctg00000000_np1212	2720812	2720813	2	1	+
bctg00000000_np1212	2720814	2720815	2	1	-
bctg00000000_np1212	2721408	2721409	3	1	+
bctg00000000_np1212	2721410	2721411	1	1	-
bctg00000000_np1212	2721561	2721562	3	0.6667	+
bctg00000000_np1212	2721563	2721564	2	1	-
bctg00000000_np1212	2721894	2721895	3	1	+
bctg00000000_np1212	2721896	2721897	3	1	-
bctg00000000_np1212	2723100	2723101	2	1	+
bctg00000000_np1212	2723102	2723103	5	0.8	-
bctg00000000_np1212	2723380	2723381	1	1	+
bctg00000000_np1212	2723382	2723383	2	1	-
bctg00000000_np1212	2723804	2723805	1	1	+
bctg00000000_np1212	2723806	2723807	5	0.6	-
bctg00000000_np1212	2723920	2723921	1	1	+
bctg00000000_np1212	2723922	2723923	6	0.8333	-
bctg00000000_np1212	2724027	2724028	1	1	+
bctg00000000_np1212	2724029	2724030	5	1	-
bctg00000000_np1212	2724156	2724157	1	1	+
bctg00000000_np1212	2724158	2724159	7	1	-
bctg00000000_np1212	2724778	2724779	5	1	-
bctg00000000_np1212	2724964	2724965	5	0.8	-
bctg00000000_np1212	2725336	2725337	4	1	-
bctg00000000_np1212	2725606	2725607	4	1	-
bctg00000000_np1212	2725630	2725631	3	0.3333	-
bctg00000000_np1212	2725817	2725818	3	1	-
bctg00000000_np1212	2725980	2725981	4	1	-
bctg00000000_np1212	2726023	2726024	4	1	-
bctg00000000_np1212	2726354	2726355	4	1	-
bctg00000000_np1212	2726449	2726450	1	1	-
bctg00000000_np1212	2726936	2726937	2	1	-
bctg00000000_np1212	2727052	2727053	3	1	-
bctg00000000_np1212	2727322	2727323	3	1	-
bctg00000000_np1212	2728011	2728012	2	1	-
bctg00000000_np1212	2728366	2728367	3	1	-
bctg00000000_np1212	2728458	2728459	2	1	-
bctg00000000_np1212	2729933	2729934	2	1	+
bctg00000000_np1212	2729935	2729936	4	0.25	-
bctg00000000_np1212	2730296	2730297	2	1	+
bctg00000000_np1212	2730298	2730299	1	1	-
